date_created_utc,creator,creator_url,version,os,question_id,question_url,question_title,question_content
2026-03-24 21:59,michel.fontana,https://support.mozilla.org/en-US/user/michel.fontana/,,Mac OS x 10.15,1572462,https://support.mozilla.org/questions/1572462,Display colored text in mails received is wrong! Red encoded text is displayed in blue as it contains an hyperlink!,Message sent has red texts (all containing an hyperlink).  When  vizualized in Thunderbird they all appear in blue. When vizualized in Gmail they appear in red! Texts written in red in Thunderbird messages still appear in black in draft's message! 
2026-03-25 04:23,gwcmarshall,https://support.mozilla.org/en-US/user/gwcmarshall/,147.0 to 148.0,MacOS Tahoe 26.3.1(a),1572531,https://support.mozilla.org/questions/1572531,Installed update to version 148.0  failed to run for just one user,"The user who found she could not run the new version was the user who installed the  update.  She returned to the previous version (which runs OK).  As before the update, server access was via Pop.  However her Sent and Local Folders did not appear at all on return to the earlier version and her Inbox now contained only a few recent emails from this year and emails from several earlier years was missing.  She set up a second account using Imap in order to be able to retrieve all her incoming mail from the Virgin server but is still without sent mail and her local folders. Is there any way to retrieve the missing data and to combine the IMap and Pop accounts into one? "
2026-03-25 17:13,yvan.taminiau,https://support.mozilla.org/en-US/user/yvan.taminiau/,,Windows 11,1572627,https://support.mozilla.org/questions/1572627,Mails n'arrivent plus ou ne s'ouvrent plus,"Bonjour, Les mails n'arrivent plus automatiquement dans ma boite mils et quand ils arrivent ils ne s'ouvrent pas (ou alors 2 jours après...). Message : le certificat pour imap.gmail.com.993 ne provient pas d'une source sûre ! La fenêtre ""Ajout d'une exception de sécurité"" s'ouvre et rien ne fonctionne si je clique sur ""obtenir le certificat"" ou ""confirmer l'exception de sécurité""....J'ai tout testé sur cette fenêtre... Je ne suis pas du tout informaticien... Pouvez-vous m'aider rapidement ? Merci. TAMINIAU Yvan yvan.taminiau@gmail.com "
2026-03-25 17:38,m-berner,https://support.mozilla.org/en-US/user/m-berner/,,Windows 10/11,1572629,https://support.mozilla.org/questions/1572629,Warum werden meine Vorlagen gelöscht,"Hallo, warum werden meine Vorlagen bei Thunderbird Mail gelöscht. Thunderbird 148.0.1 64Bit Vielen Dank X@t-online.de Hallo. Vorbereitete Hilfeartikel in Ihrer Sprache finden Sie unter dem Link „Hilfeartikel“ oben auf dieser Seite. Freiwillige, die Ihre Sprache fließend beherrschen, beantworten Ihre Fragen jedoch auf einer anderen Website. Wenn Englisch also nicht Ihre bevorzugte Sprache ist, stellen Sie Ihre Fragen am besten auf der folgenden Website. ... Thunderbird-mail.de - http://www.thunderbird-mail.de/wiki/Hauptseite oder Hilfe - https://support.mozilla.org/de/kb/hilfe-durch-unsere-gemeinschaft-erhalten?exit_aaq=1.  (PII redacted by moderator) "
2026-03-25 17:38,guy.roul,https://support.mozilla.org/en-US/user/guy.roul/,Thunderbird 140.8.,Windows 11,1572630,https://support.mozilla.org/questions/1572630,How to recover a lost archived file,"I encountered the following problem while using Thunderbird 140.8.1esr (64-bit): While moving an email from the ""Inbox"" folder to an archived folder named ""2026"", I noticed that the archived folder had disappeared! All my searches for a solution have been unsuccessful. Do you have any suggestions? Sincerely. "
2026-03-25 19:15,BigMart,https://support.mozilla.org/en-US/user/BigMart/,,Mac OS x 10_15_7,1572644,https://support.mozilla.org/questions/1572644,Enter credentials for (me) on smtp.gmail.com,"Hi folks.   Suddenly I am having a problem with my e-mail account.   I was working with T’bird this morning without any problems.   Then I went to open my Firefox browser and I got a message that it wanted to upgrade to the latest version, which I did. Now suddenly T’bird isn’t working.   I got the message “ Enter credentials for (me) on smtp.gmail.com”.   It has given me a Sign in page.   My e-mail address was populated. Clicked on Next and got a message from Google “400.  That’s an error.   The server cannot process the request because it is malformed.  It should not be retried.  That’s all we know” I haven’t made any changes to T’bird.  My smtp is still the same.   I have just looked at my Gmail on my iPad and the only thing I notice is on the menu list there is a link to ‘upgrade’ -  I am not risking that yet! Any suggestions? "
2026-03-25 22:13,lwbarker1,https://support.mozilla.org/en-US/user/lwbarker1/,148.0.1 (64bit),Windows 11,1572687,https://support.mozilla.org/questions/1572687,"Secondary calendars show ""not available at this time""","I recently transferred to a new Win 11 system. I copied the profiles over and all my address book and settings are working. I have found that my calendars are not. I have three sub-calendars attached to my Home calendar, one was downloaded ""USHolidays"" and is working, the other two I created and are grayed out. The hover message says they are ""momentarily not available."" How do I fix this so they appear? "
2026-03-26 00:03,nsolot,https://support.mozilla.org/en-US/user/nsolot/,149.0 release,Windows 11,1572722,https://support.mozilla.org/questions/1572722,"PDF file attachment won't open in Acrobat, but will open in ""Preview in Thurderbird"" or if saved to disk","PDF file attachments were working fine and now they don't. I get no error message, but nothing happens when it's set to open in Acrobat. I can view the file in ""Preview in Thunderbird"" and the file isn't corrupted as I can save to disk and then open in Acrobat. I tried restarting TB in troubleshoot mode with add-ons disabled, but that did not solve. Thanks for help! "
2026-03-26 06:46,rblank113,https://support.mozilla.org/en-US/user/rblank113/,149.0,Windows 11,1572791,https://support.mozilla.org/questions/1572791,ld not connect to server,"""Could not connect to server mail.atmc.net; the connection was refused"" message after the installation of version 149.0. I've verified my server settings & turned off the firewall setting & it still won't connect. It worked find before 149.0 installation. "
2026-03-27 04:05,hiker4,https://support.mozilla.org/en-US/user/hiker4/,148.0b3,Linux,1572975,https://support.mozilla.org/questions/1572975,Thunderbird - OpenPGP - verify signature,"Thunderbird 148.0b3 (64-Bit) for Linux (Ubuntu 25.10) E2E encryption is ""on"" with OpenPGP and a key for this account How to verify the signature a incoming message with a OpenPGP signature? I am getting the message that a part of the message might be signed. If I click on the button ""open and display"" there is a new window with the plain text of the whole message but the signature is not verified. What's wrong? "
2026-03-27 05:03,Al01,https://support.mozilla.org/en-US/user/Al01/,,Linux,1572984,https://support.mozilla.org/questions/1572984,New installation of Thunderbird does not find existing email accounts on local drive.,"I just installed Thunderbird on Linux Mint (version 22.2), when I launch the application it automatically logs into my email account on my Internet access provider. I do not want that. I want the way the old version started up: it opened my local folders on my local drive, listed previously down-loaded mail and on the left panel it listed the folders on my main (current) email account followed my the list of my other email accounts/names. The top menu let me (among other actions) select to download email  to the local email directory. I do not want Thunderbird to automatically log onto my web account or sync my local directory to the online email account.  When I want to read my email I want to select to download the mail from the server. When I want to access the online account I log onto it through my web host's  cpanel tool. My local hard drive has a thunderbird directory (in my home directly) from the previous Thunderbird version. It contains a subdirector labeled Mail, which contains a directory list of my  email  addresses, in addition  to one labeled Local Folders. There is  another subdirectory labeled Mail.sbd.  Is there a way the new version can be set up similar to the old version. The installed Thunderbird version is 140.9.0esr (64-bit) "
2026-03-27 12:55,kukkulat,https://support.mozilla.org/en-US/user/kukkulat/,149.0,Windows 11,1573040,https://support.mozilla.org/questions/1573040,Outlook.com accounts not working in Thunderbird – intermittent OAuth2 login errors,"I am using Thunderbird 149.0 (64‑bit) on Windows 11 25H2. Recently, Thunderbird has started showing error messages for my Outlook.com accounts every time the program starts. Sign‑in fails, and sometimes an additional error appears: Error code 12. I have three Outlook.com accounts in Thunderbird. All of them use the IMAP server: outlook.office365.com.  When I open and close Thunderbird several times, the login eventually succeeds at random. After that, Thunderbird re-downloads all emails from the server, which suggests that the OAuth2 token is not updating correctly. All accounts are using OAuth2 authentication. One suggestion was to switch to the App Password method, because Outlook.com OAuth2 is said to be unstable in third‑party applications. Question: Is the App Password method less secure than OAuth2, and is it advisable to switch to it for Outlook.com accounts in Thunderbird or something else what i can do? "
2026-03-27 15:04,Pierre.Jonquieres,https://support.mozilla.org/en-US/user/Pierre.Jonquieres/,,Mac OS x 10.14,1573051,https://support.mozilla.org/questions/1573051,échec de connexion au compte Pierre.Jonquieres@wanadoo.fr,Impossible d'obtenir la connexion à mon compte Pierre.Jonquieres@wanadoo.fr 
2026-03-27 21:47,fred.lorrain,https://support.mozilla.org/en-US/user/fred.lorrain/,,Windows 10/11,1573107,https://support.mozilla.org/questions/1573107,"Clean install, no 3rd party AV, Tbird downloads a small amount of mail then gives ""unable to write the email to the mailbox"" error.","Hey all, I installed the current version of Tbird on a couple of machines for a friend, one machine worked fine for a month or so, then started giving the ""unable to write the email to the mailbox, make sure the file system allows you write privileges, and you have enough disk space to copy the mailbox"" error. There is a ton of free space on his C: drive, hundreds of GB.  Yesterday I installed Thunderbird to another of his PCs, also no 3rd party AV (both running Win 11), same exact error after downloading a handful of emails from a few weeks ago. To make things weirder he took his laptop (the machine that worked ok for a short time) to his office, where he has a different ISP and it downloaded all of his mail! What is going on here? I have seen plenty of threads about this error, I tried compacting, repairing the folder etc, nothing fixes the problem and Thunderbird sits there not syncing his mail. At the bottom of the window it shows that there are 200 or so emails to download, it looks like they are downloading for a bit, then it quits trying and gives the error. Is there a known cause of this seemingly common error? Are Thunderbird devs aware there's an issue that renders their software unuseable for some users? His mail account is with Brightspeed, an old centurytel.net account. Please share any tips you may have for overcoming this error, thanks! "
2026-03-28 21:19,rominahass,https://support.mozilla.org/en-US/user/rominahass/,,Windows 11,1573290,https://support.mozilla.org/questions/1573290,emails weg,"ich habe ein outlook konto, dass ich mit thunderbird öffne. vorhin habe ich neue ordner erstellt, bei thudnerbird, und dort emails reinkopiert. die sind allerdings dort nicht angekommen. ich habe dann thunderbird geschlossen und outlook online geöffnet. die ordner sind da, die emails aber nicht. sie sind auch nicht im gelöscht ordner oder in einem anderen ordner, sie sind einfach weg. was kann ich jetzt machen "
2026-03-28 22:04,polonez124415,https://support.mozilla.org/en-US/user/polonez124415/,,Windows 10,1573298,https://support.mozilla.org/questions/1573298,problem z wysyłaniem poczty,Nie mogę wysłąć wiadomości.  Przy póbie wyslania odpowiedzi na otrzyany e-mail wyświetla się taki komunikat Wysyłanie wiadomości się nie powiodło. Wystąpił błąd podczas wysyłania wiadomości: błąd serwera poczty wychodzącej (SMTP). Odpowiedź serwera: * OK IMAP4 ready 
2026-03-29 01:16,loljo475,https://support.mozilla.org/en-US/user/loljo475/,,Windows 11,1573328,https://support.mozilla.org/questions/1573328,How do I retrieve deleted emails on Mozilla?,"I appear to have ""lost"" some recent emails from Mozilla, though I don't recall deleting them.   NB My computing/It skills are POOR "
2026-03-29 01:21,barn0wl999,https://support.mozilla.org/en-US/user/barn0wl999/,149.0.1,Windows 11,1573330,https://support.mozilla.org/questions/1573330,"Thunderbird does not authenticate to my email account,","Thunderbird will not get my mail. It continues to send mail but will not fetch it, I tried to delete the account in thunderbird, It will not reestablish the account. I can use a web login to get to my email on the server but the identical credentials will not establish the account in thunderbird, I can establish an account in Outlook but not thinderbird. "
2026-03-29 05:22,g.robinson,https://support.mozilla.org/en-US/user/g.robinson/,,Windows 10,1573362,https://support.mozilla.org/questions/1573362,My email carolinascene.com is very slow and the messages do not show up.  What do I do?,"When I select Thunderbird email it responds very slow.  When I select a message,  the message does not show up.  My email is carolinascene.com and my hosting company is AIT.   Advance Internet Technology.  What can I do?  Call me because I do not get email.  [edited phone# from public community support forum]  anytime. Thanks! Gerald Robinson  I have donated and will again!! "
2026-03-29 16:25,maes.wrc,https://support.mozilla.org/en-US/user/maes.wrc/,,Windows 11,1573407,https://support.mozilla.org/questions/1573407,"When i don't actively use my thunderbird mail,  program blocks and have to reset my pc","When i don't actively use my thunderbird mail,  program blocks and I have to reset my pc for example: Thunderbird mail program is active, I open an other program or browser and then  I go back to e-mail : block,  and only  by restarting my pc i can use my email program again Tx for help, Walter Maes "
2026-03-29 17:34,roundbot,https://support.mozilla.org/en-US/user/roundbot/,140.9.0esr (64-bit,Linux Ubuntu,1573414,https://support.mozilla.org/questions/1573414,Syncing tasks with nextcloud,"Hi I have successfully linked my TB Calendar to Nextcloud. However, Tasks are not syncing. When I go to create a task in the shared calendar TB advises:   Please select a calendar that supports tasks  I understand later versions of TB now handle CAL and CARD Dav better. Some have suggested using TBSync addon, however that appears to only support account creation for Google and MS calendars,  but not Nextcloud. Is there a setting in TB or NextCloud I am missing, or an addon ??? Any thoughts appreciated. Thanks "
2026-03-29 18:32,dickthevet,https://support.mozilla.org/en-US/user/dickthevet/,,Windows 11,1573420,https://support.mozilla.org/questions/1573420,e.mails stored in at least one folder are not visible in Thunderbird on my lap-top but can be viewed on my i-phone,I store many e.mails in a variety of Folders.  Most are viewable but at least one folder (ATTIVO) says there are no e.mails despite having just saved them there.  These e.mails are visible via my i-phone.  As I have passwords etc saved on my lap-top this issue is problematical but not fatal but does indicate a glitch in Thunderbird that makes me suspect it's general reliability 
2026-03-29 19:23,contacts8,https://support.mozilla.org/en-US/user/contacts8/,149 I think,Windows 10,1573427,https://support.mozilla.org/questions/1573427,I cannot send thunderbird Emails on either of my accounts,"On 6th Feb 2026 a professional set up Thunderbird [149 I think] on my Desk top computer, running Windows 10, with 2 email addresses. Last week I found I could receive  emails on both, but not send on either. I know the passwords for both the addresses, but even if I put them in when asked, I still could not send. Then I found I was not receiving e mails on either address as well. I am 87 and may have changed something important, in an effort to find a solution, as last Friday [27th March] thunderbird crashed. I sent the report to thunderbird. Yesterday I received the previous day's emails and current ones. Today [29th] I am receiving, but not able to send again, My email default is set as Thunderbird. For many years I was with Plusnet, but recently I had to transfer to Greenby. I checked their Web mail when I was not receiving emails and they were on their Server. I can make simple changes in Account Settings eg Port, Outgoing Server, Security.. Is there a simple solution or should I call the Professional again? Thank you. "
2026-03-30 02:48,haigster1,https://support.mozilla.org/en-US/user/haigster1/,149.0.1 (64-bit),Windows 10,1573504,https://support.mozilla.org/questions/1573504,Can I remove completed tasks from the task pane?,"I have created daily tasks to remind me to do certain things. When I dismiss these in the reminder dialog box, they are colored Red in the Task Pane but not complete, and thus they remain in the Task Pane.  Is there away to delete these Red task in mass, i.e., highlighting them and deleting them?  Or is there a better way to dismiss them when they pop up so they disappear? Thank you, "
2026-03-30 04:26,g.lahey,https://support.mozilla.org/en-US/user/g.lahey/,Don't know,Windows 10,1573512,https://support.mozilla.org/questions/1573512,"TB will not let me create, reply or forward an email","After many years of using TB without any problems on an older computer with Win 10 I suddenly have this confusing little hiccup. If I hit New Message, Reply or Forward a small rectangular box (about 8 x 100mm) appears with a shaded outline in the centre of the screen where the body of the email would go. There is also a black lock with a red line through it at the start of the ""Subject"" line of the blank email, I don't think I have seen it there before but I maybe wrong. Clicking inside the box gives nil response except on the far right on the formerly black X that has changed to  a white X with a red background when it just deletes the whole page. No amount of right or left clicking outside the box gives any response except for the ""error ding sound"" and the box jiggles. The box can be dragged to the edge of the screen without any change in responses. All other email functions work normally, there are no problems with receiving, reading or deleting emails. I do not know how to find out what version of TB that I have installed. So to sum up if I hit New Message, Reply or Forward the only thing TB will let me do is delete the new blank email that I want to send (once it is completed). I have not got the foggiest idea of what to do to fix the problem. "
2026-03-30 05:13,errolsimpson2003,https://support.mozilla.org/en-US/user/errolsimpson2003/,,Win 11 Pro,1573520,https://support.mozilla.org/questions/1573520,Thunderbird on Win11 Pro Deleted Thousands of email from my Yahoo IMAP EMAIL Server but did not download them or move them to mirrored local folders!!!!!,"I have just installed latest ver of Thunderbird onto HP Z_Book Win 11 Pro as way to locally save an archive 20 years of email data when Yahoo reduces acct storage to 15gig like Google. All server settings and all folder settings including local folder are st to don't delete anything. However, Thunderbird deleted 20 years of emails from inbox and folders on Yahoo Imap Server without saving to local folders or Thunderbird folders, completely defeating the whole procedure and leaving me with 20 years of record lost. Why??? What went wrong??. I have to prevent this from happening again!!! Every local Thunderbird folder is set to not delete anything as are the IMAP Acct settings in Thunderbird??? "
2026-03-30 14:58,dimitrakis980,https://support.mozilla.org/en-US/user/dimitrakis980/,,Windows 10/11,1573571,https://support.mozilla.org/questions/1573571,Recipient column shows CC,"Hello,  In my thunderbird application (149.0.1 version windows 11) in the main window (where i see all emails), the column RECIPIENT shows the CC recipient instead of the TO recipient So for example, if someone send me and email and add a CC, at the recipient column i see the CC email and not mine. Is this a bug or this is how it suppose to work? Is there a way i can change it? "
2026-03-30 18:00,jakubikmilan,https://support.mozilla.org/en-US/user/jakubikmilan/,149.0.1,Windows 11,1573590,https://support.mozilla.org/questions/1573590,Thunderbird-problem logging into gmail,"I reinstalled Thunderbird and since then I can't log in to my gmail accounts, there is a link to the account but it doesn't open a window for me to enter the password, I've tried everything possible but nothing helps "
2026-03-30 19:35,byron.c.hawkins,https://support.mozilla.org/en-US/user/byron.c.hawkins/,148.0,Linux fedora 6.17.13-200.fc42.x86_64 #1 SMP PREEMPT_DYNAMIC Thu Dec 18 22:18:24 UTC 2025 x86_64 GNU/Linux,1573601,https://support.mozilla.org/questions/1573601,Thunderbird sometimes fails to decrypt messages,"In my work account on a Microsoft Exchange server, we have public keys for all users in LDAP. Sometimes an encrypted email message from a known user fails to decrypt, instead showing a panel with no menu: ""Thunderbird cannot decrypt this message"". Errors are sporadic: for a few senders, all messages fail to decrypt on my Thunderbird, while for a few other senders, all messages successfully decrypt. For most senders, it seems to randomly depend on the particular message. In one odd case, a chain of replies can be successfully decrypted up to a point, and from there on, all replies fail to decrypt for me. We've looked into all the settings, and we've tried variations where someone sends me an encrypted message without signature, then another with encryption and signature. Nothing seems to consistently cause or avoid the error, it just seems to happen randomly. Can someone recommend a way to diagnose the problem, for example debug logs? It would also be helpful to try manually decrypting the raw received message using openssl. Is it possible to find it somewhere in the `~/.thunderbird/` area? "
2026-03-30 22:38,gkountz,https://support.mozilla.org/en-US/user/gkountz/,current version,Windows 11,1573628,https://support.mozilla.org/questions/1573628,bluehost ssl not trusted,Hello I just recently purchased a new SSL certificate for our domain from bluehost.  Now I get the following error message from Thunderbird.  Configuration not trusted. We received the configuration for your email over a connection that isn't as secure as we'd like. This means there is a tiny chance that someone could have altered it. Double check provided configuration. I entered my server dashboard and compared the manual email settings and the settings match exactly. I have paused anti-virus software on both my mobile and laptop and have uninstalled and reinstalled Thunderbird but nothing helped.  Contacted Bluehost all is working fine.  I can access my email from other clients but not from Thunderbird. Any thoughts thanks Gary K. 
2026-03-30 23:59,n5jjr,https://support.mozilla.org/en-US/user/n5jjr/,140.9.0esr (64-bit,Windows 11,1573644,https://support.mozilla.org/questions/1573644,"Thunderbird shows 12 messages in a folder but shows ""No messages found"".  How can I see all the messages in that folder?","I've tried Troubleshoot mode, everything I can seed for filtering options.  I still see the folder has 12 messages in it but the window always shows No messages found. "
2026-03-31 00:33,Robert_J_Kelly,https://support.mozilla.org/en-US/user/Robert_J_Kelly/,,Windows 10,1573651,https://support.mozilla.org/questions/1573651,events disappear,"No topic listing above for this Thunderbird Calendar issue. Calendar events disappear completely. I have been scheduling series events using the weekly repeat. Then modifying the few that change. Somewhere the whole series just disappears.  Example: PT-Kathleen was input as Monday at 11 to remind 3 day's in advance and repeat for three months. Then I modified several that were scheduled differently. All is good for several weeks then 1 the reminders no longer work. Then the whole series disappears. This has happened for about five of these series and I just put all the stuff back in. But, then that disappears also. Any thoughts things I should setup differently?? tired of redoing things multiple times. Robert Kelly "
2026-03-31 13:33,konishi.k.k,https://support.mozilla.org/en-US/user/konishi.k.k/,,,1573766,https://support.mozilla.org/questions/1573766,メールを送っても送れずに返ってきます,bold textメールを送っても送れずに返ってきます 
2026-03-31 13:56,doris.chromek,https://support.mozilla.org/en-US/user/doris.chromek/,140.9.0esr (32-bit,Windows 11,1573769,https://support.mozilla.org/questions/1573769,how not ignore emojies in Thunderbird email list,"in Thunderbird I have the window with the email header lists. I receive mails with icons/emojis (stars, flowers, birds, ...) in the subject line which are annoying. In particular, I dislike the 4 angle star in front of the line for some of them. I would like that they are not displayed. how can I achieve this? other email clients make this possible.  Thank you "
2026-03-31 14:29,sandor.kausitz,https://support.mozilla.org/en-US/user/sandor.kausitz/,,Windows 11,1573774,https://support.mozilla.org/questions/1573774,"Fiók szinkronizálás nem működött, amíg egy fiókot le nem töröltem és vissza nem raktam","Több fiókot használok Thunderbird alatt, mindegyik gmail alapú, oauth2 azonosítással. Ma egyik fiók sem szinkronizálódott, tegnap eset még működött. A beállítások nem változtak, átnéztem őket. Végül az egyik fiókot eltávolítottam majd hozzáadtam ugyanazokkal a beállításokkal, ezután minden fiók elkezdett szinkronizálni. Mi okozhatta a hibát, illetve a jövőben hogy kerülhető el? Köszi! "
2026-03-31 15:59,wazirinauman,https://support.mozilla.org/en-US/user/wazirinauman/,149.0.1 (64 bit),Windows 11,1573785,https://support.mozilla.org/questions/1573785,Unable to move Messages with attachments from INBOX to RECEIVED IMPORTANT MaILS. Issue since 3 days,"Hi:)  I am unable to retrieve an already downloaded email (with attachments) from my INBOX to RECEIVED IMPORTANT MAILS.  All other mails (without attachments) can be clearly seen in the RECEIVED IMPORTANT MAILS folder but the ones with Attachments (irrespective of the size of the attachments) do not show.  I can see that email with attachments in my Thunderbird INBOX but the moment i move those mails to the Folder: RECEIVED IMPORTANT MAILS, it doesn't show. This issue, however, is not there on my other systems that also have Thunderbird installed but on my WINDOWS 11 laptop. I am using Version 149.0.1 (64 bit). Is it a storage issue because this particular issue has been cropping up only since March 28th.  Looking forward to your help! Thanks and regards, Nauman "
